Combination_ID	CADD1	CADD2	CADD3	CADD4	Biol_Dist	ISPP_AR_A	ISPP_AR_B	ISPP_AD_A	ISPP_AD_B	ISPP_XL_A	ISPP_XL_B	HIPred_A	HIPred_B	dn_ds_A	dn_ds_B	BP_similarity	MF_similarity	Mentha_dist	KG_dist	Coexpression
testneg_6087	0.343	-3	2.243	-3	10.417	0.027	0.038	0.773	0.016	-0.5	-0.5	0.632	0.783	0.237	0.195	0.0	0.64	31.973	1.0	-1.209
testneg_6088	0.723	-3	-0.086	-3	12.384	0.063	0.037	0.015	0.006	-0.5	-0.5	0.825	0.147	0.132	0.649	0.183	0.905	9.414	1.0	-0.576
testneg_6089	2.404	-3	0.112	-3	6.974	0.05	0.0	0.906	0.0	-0.5	-0.5	0.831	0.654	0.202	0.118	None	0.004	42.926	1.5	-0.07
testneg_6090	1.58	-3	0.123	-3	7.778	0.075	0.078	0.71	0.006	-0.5	-0.5	0.783	0.414	0.179	0.19	0.013	0.007	18.635	1.0	-0.344
testneg_6091	1.232	1.232	0.344	-3	23.333	0.019	0.022	0.006	0.034	-0.5	-0.5	0.479	0.543	0.35	0.265	0.128	0.014	38.161	1.5	-0.829
testneg_6092	1.156	-3	-1.73	-3	None	0.019	0.013	0.0	0.013	-0.5	-0.5	0.144	0.123	0.889	0.662	None	0.231	58.373	1.0	None
testneg_6093	3.145	-3	1.997	-3	37.285	0.122	0.0	0.036	0.006	-0.5	0.022	0.544	0.267	0.394	0.48	0.137	0.045	47.946	1.0	None
testneg_6094	3.867	-3	0.379	-3	51.945	0.047	0.006	0.0	0.584	-0.5	-0.5	0.522	0.241	0.186	0.296	0.025	0.301	None	1.0	None
testneg_6095	-0.583	-3	1.121	-3	None	0.034	0.744	0.0	0.019	-0.5	-0.5	0.537	0.275	0.214	0.091	0.033	None	89.314	1.5	0.775
testneg_6096	2.33	-3	0.522	-3	17.218	0.0	0.013	0.0	0.022	-0.5	-0.5	0.38	0.638	0.316	0.275	0.038	0.731	87.765	1.0	-0.344
testneg_6097	2.432	-3	0.002	-3	None	0.042	0.082	0.0	0.0	-0.5	-0.5	0.809	0.214	0.153	0.618	0.003	0.01	25.903	1.0	-1.737
testneg_6098	3.895	3.895	0.173	-3	13.514	0.633	0.705	0.022	0.0	-0.5	-0.5	None	0.614	0.148	0.312	0.001	0.648	43.825	1.0	None
testneg_6099	0.105	-3	2.817	-3	None	0.074	0.029	0.016	0.016	-0.5	-0.5	0.48	0.736	0.149	0.271	0.002	None	None	1.0	None
testneg_6100	4.546	-3	3.619	-3	19.444	0.018	0.019	0.0	0.013	-0.5	-0.5	0.648	0.289	0.168	0.162	0.044	0.03	23.244	1.5	-0.07
testneg_6101	2.829	-3	2.829	0.141	13.563	0.006	0.033	0.023	0.0	-0.5	-0.5	0.605	0.36	0.188	0.411	None	0.473	36.685	1.0	0.12
testneg_6102	0.157	-3	3.208	-3	10.417	0.013	0.03	0.107	0.013	-0.5	-0.5	0.825	0.147	0.318	0.691	0.068	0.603	22.162	1.0	0.606
testneg_6103	0.848	0.152	0.169	-3	10.0	0.036	0.0	0.0	0.0	-0.5	-0.5	0.642	0.112	0.238	0.692	0.064	None	None	1.5	0.458
testneg_6104	1.256	-3	2.064	0.971	None	0.0	0.065	0.0	0.04	-0.5	-0.5	0.286	0.218	0.403	0.673	0.133	0.116	68.181	1.0	None
testneg_6105	0.625	-3	-0.067	-3	5.225	0.052	0.046	0.716	0.006	-0.5	-0.5	0.783	0.414	0.246	0.364	0.026	0.767	18.158	1.0	3.877
testneg_6106	2.449	-3	0.543	-3	None	0.025	0.75	0.013	0.013	-0.5	-0.5	0.785	0.177	0.243	0.276	0.006	0.776	17.153	1.0	-0.449
testneg_6107	2.688	2.02	3.025	-3	16.906	0.0	0.163	0.025	0.022	-0.5	-0.5	0.492	0.503	0.286	0.477	0.149	0.833	50.041	1.0	-0.449
testneg_6108	4.235	-3	1.821	-3	10.417	0.022	0.044	0.037	0.025	-0.5	-0.5	0.644	0.639	0.083	0.389	0.022	0.05	17.776	1.0	1.26
testneg_6109	1.465	-3	1.223	-3	18.677	0.564	0.03	0.028	0.027	-0.5	-0.5	0.77	0.282	0.244	0.378	0.06	0.054	45.292	1.0	-0.935
testneg_6110	-0.219	-3	0.663	-3	7.777	0.055	0.027	0.025	0.731	-0.5	-0.5	0.17	0.628	0.272	0.478	0.076	0.725	44.39	1.0	0.184
testneg_6111	3.623	-3	2.633	-3	14.022	0.017	0.052	0.07	0.016	-0.5	-0.5	0.553	0.488	0.272	0.122	0.0	0.838	19.904	1.0	-0.027
testneg_6112	-0.435	-3	0.519	-3	None	0.019	0.071	0.016	0.135	-0.5	-0.5	0.169	0.736	0.585	0.265	0.058	0.564	67.583	1.0	0.606
testneg_6113	3.746	-3	-0.739	-3	16.409	0.038	0.023	0.1	0.006	0.806	-0.5	0.775	0.544	0.225	0.25	None	None	32.292	1.5	0.099
testneg_6114	3.217	-3	-0.044	-1.273	22.533	0.062	0.032	0.019	0.013	-0.5	-0.5	0.609	None	0.737	0.404	0.045	1.0	24.632	1.0	1.429
testneg_6115	3.931	-3	1.246	-3	19.401	0.0	0.047	0.019	0.0	-0.5	-0.5	0.621	0.734	0.261	0.295	0.227	0.848	27.636	1.0	1.978
testneg_6116	0.559	-3	0.274	-0.409	None	0.047	0.006	0.685	0.0	-0.5	-0.5	0.783	None	0.15	0.903	0.019	0.652	59.226	1.0	-0.766
testneg_6117	0.623	-3	0.098	-3	8.265	0.049	0.0	0.789	0.0	-0.5	0.016	0.696	0.123	0.093	0.436	0.069	0.875	20.097	1.0	None
testneg_6118	0.981	-3	0.571	-3	21.385	0.024	0.013	0.006	0.063	-0.5	-0.5	0.492	None	0.313	0.865	0.223	0.502	50.757	1.0	-0.048
testneg_6119	2.828	-3	-0.331	-3	None	0.055	0.015	0.0	0.05	-0.5	-0.5	0.575	0.112	0.214	0.467	None	None	45.597	1.5	-0.703
testneg_6120	0.673	-3	0.761	-3	10.417	0.027	0.088	0.019	0.021	-0.5	-0.5	0.825	0.38	0.202	0.305	0.052	0.395	26.337	1.0	-1.019
testneg_6121	0.018	-3	1.3	-3	12.819	0.086	0.0	0.08	0.012	-0.5	-0.5	None	0.462	0.102	0.272	0.054	0.357	47.973	1.0	-0.238
testneg_6122	5.348	-3	0.606	-3	None	0.082	0.061	0.017	0.0	-0.5	-0.5	0.603	0.123	0.289	0.638	0.007	0.528	64.086	1.0	None
testneg_6123	0.975	-3	0.975	0.173	23.102	0.035	0.016	0.032	0.006	-0.5	-0.5	0.563	0.746	0.206	0.211	0.003	0.477	39.286	1.0	None
testneg_6124	2.296	-3	1.933	-3	21.499	0.033	0.03	0.0	0.0	-0.5	-0.5	0.146	0.17	0.287	0.38	0.012	0.0	None	1.333	None
testneg_6125	0.696	-3	-0.383	-3	31.944	0.039	0.0	0.045	0.0	-0.5	-0.5	0.414	0.123	0.244	0.866	None	None	None	None	None
testneg_6126	0.409	-3	0.405	-3	13.642	0.019	0.0	0.006	0.0	-0.5	-0.5	0.718	0.167	0.303	0.533	0.329	0.762	40.624	1.0	-0.998
testneg_6127	-0.105	-3	4.314	-3	17.016	0.658	0.016	0.008	0.027	-0.5	-0.5	0.563	0.54	0.075	0.264	0.003	0.0	66.429	1.0	-0.344
testneg_6128	0.603	-0.011	-0.348	-3	10.833	0.048	0.11	0.738	0.038	-0.5	-0.5	0.852	0.629	0.518	0.203	0.001	0.767	13.632	1.0	1.007
testneg_6129	0.721	-3	1.156	-3	None	0.028	0.019	0.012	0.0	-0.5	-0.5	0.661	0.144	0.168	0.889	0.006	0.252	42.556	1.0	None
testneg_6130	1.181	-3	2.083	-3	None	0.077	0.036	0.023	0.022	-0.5	-0.5	0.566	0.17	0.739	0.346	0.005	0.0	61.134	1.5	None
testneg_6131	0.186	-3	1.444	-3	None	0.0	0.056	0.0	0.013	-0.5	-0.5	0.198	0.314	0.643	0.279	0.001	0.0	49.565	1.5	-0.639
testneg_6132	3.772	-3	-0.535	-3	18.677	0.006	0.036	0.0	0.013	-0.5	-0.5	0.132	0.222	0.524	0.556	0.022	0.007	60.36	1.5	None
testneg_6133	-0.766	-3	1.098	-3	26.244	0.021	0.019	0.025	0.0	-0.5	-0.5	0.251	0.27	0.165	0.515	None	None	None	1.5	-0.281
testneg_6134	-0.2	-3	1.128	-3	10.417	0.096	0.089	0.05	0.05	-0.5	-0.5	0.756	0.229	0.131	0.302	0.17	0.543	17.262	2.0	0.374
testneg_6135	2.553	-3	1.348	-3	10.417	0.089	0.0	0.008	0.0	-0.5	-0.5	0.327	0.146	0.465	0.698	0.008	0.0	None	1.0	None
testneg_6136	0.379	-3	-0.182	-3	None	0.129	0.049	0.006	0.006	-0.5	-0.5	0.783	0.229	0.294	0.523	0.009	0.01	14.499	1.0	-0.639
testneg_6137	1.038	-3	1.402	-3	18.333	0.045	0.046	0.013	0.006	-0.5	-0.5	0.563	0.146	0.294	0.745	0.027	0.434	29.307	1.0	-0.112
testneg_6138	0.68	-3	-0.464	-3	None	0.034	0.0	0.026	0.0	-0.5	-0.5	0.765	0.112	0.127	0.43	0.0	0.0	None	2.0	None
testneg_6139	3.13	1.836	0.033	-3	13.441	0.01	0.08	0.0	0.006	-0.5	-0.5	0.423	0.598	0.477	0.553	0.021	0.054	71.213	1.5	None
testneg_6140	0.501	-3	0.456	-3	None	0.016	0.075	0.012	0.006	-0.5	-0.5	0.112	0.414	0.841	0.283	0.0	0.019	None	1.5	None
testneg_6141	3.225	-3	0.105	-3	12.561	0.044	0.037	0.048	0.0	-0.5	-0.5	0.756	0.749	0.056	0.276	0.181	0.449	29.306	1.0	0.838
testneg_6142	3.889	-3	2.717	2.426	None	0.039	0.0	0.017	0.013	-0.5	-0.5	0.614	0.272	0.153	0.301	0.0	0.517	59.505	2.0	1.07
testneg_6143	0.629	-3	0.14	-3	29.651	0.023	0.047	0.0	0.009	-0.5	-0.5	0.631	0.312	0.265	0.279	0.016	0.006	59.758	1.5	0.226
testneg_6144	0.004	-3	4.319	3.913	25.031	0.12	0.006	0.019	0.0	-0.5	-0.5	0.318	0.375	0.407	0.601	0.043	0.559	24.68	1.0	None
testneg_6145	0.664	-3	0.142	-3	10.918	0.027	0.056	0.0	0.074	-0.5	-0.5	0.353	0.637	0.53	0.112	0.023	0.833	52.802	1.0	-1.104
testneg_6146	-0.366	-3	0.224	-3	10.361	0.107	0.048	0.0	0.058	-0.5	-0.5	0.414	None	0.225	0.234	0.002	0.084	19.483	1.0	-0.681
testneg_6147	0.067	-3	2.274	-3	49.953	0.616	0.032	0.0	0.0	-0.5	0.038	0.123	0.17	0.585	0.295	0.004	0.069	None	1.5	None
testneg_6148	0.69	-3	-0.303	-3	12.292	0.043	0.029	0.012	0.024	-0.5	-0.5	0.768	0.607	0.053	0.461	0.007	0.405	33.286	1.0	1.07
testneg_6149	1.295	-3	0.199	-3	18.889	0.028	0.107	0.006	0.0	-0.5	-0.5	0.267	0.414	0.495	0.225	0.087	0.033	49.393	2.0	-0.07
testneg_6150	1.801	-3	-0.171	-3	20.87	0.041	0.067	0.013	0.0	-0.5	-0.5	0.704	0.145	0.238	0.667	0.1	0.595	22.512	1.0	-0.513
testneg_6151	3.109	-0.763	3.895	-0.763	16.802	0.053	0.633	0.041	0.022	-0.5	-0.5	0.768	None	0.067	0.148	0.009	0.776	47.415	1.0	None
testneg_6152	0.692	-3	0.271	-3	28.54	0.0	0.006	0.036	0.0	-0.5	-0.5	None	0.314	0.216	0.483	0.288	0.333	47.966	1.0	None
testneg_6153	1.444	-3	0.064	-3	12.403	0.038	0.006	0.006	0.015	-0.5	-0.5	0.228	0.532	0.312	0.763	0.001	0.946	18.362	1.0	None
testneg_6154	2.367	-3	0.58	-3	None	0.056	0.006	0.0	0.0	-0.5	-0.5	0.225	0.63	0.573	0.155	0.0	None	None	1.5	-0.175
testneg_6155	2.052	-3	3.633	-3	10.117	0.09	0.706	0.013	0.006	0.048	-0.5	0.253	0.27	0.314	0.47	0.014	0.025	24.922	1.5	1.028
testneg_6156	0.182	-3	1.156	-3	None	0.014	0.085	0.029	0.0	-0.5	-0.5	0.233	0.618	0.602	0.393	None	None	None	1.5	None
testneg_6157	3.585	-3	0.559	-3	18.889	0.019	0.098	0.015	0.03	-0.5	-0.5	0.554	0.52	0.221	0.35	0.012	0.092	52.167	1.5	-0.006
testneg_6158	3.606	0.532	1.458	-3	24.705	0.038	0.03	0.0	0.035	-0.5	-0.5	0.112	0.197	1.13	0.295	None	0.009	46.567	1.0	0.332
testneg_6159	0.403	-3	1.131	-3	None	0.024	0.032	0.006	0.018	-0.5	-0.5	0.52	0.544	0.312	0.238	0.006	0.159	45.095	1.0	-0.66
testneg_6160	0.958	-3	0.981	-3	16.031	0.039	0.054	0.04	0.112	-0.5	-0.5	0.492	0.55	0.296	0.19	0.198	0.845	28.761	1.0	-1.019
testneg_6161	0.146	-3	0.817	-3	16.488	0.013	0.0	0.0	0.0	-0.5	-0.5	0.146	0.112	0.863	0.548	None	0.0	None	1.333	None
testneg_6162	2.822	-3	3.29	-3	23.056	0.62	0.089	0.01	0.038	-0.5	-0.5	0.289	0.369	0.228	0.217	0.139	0.002	76.74	1.0	-1.188
testneg_6163	0.793	-3	2.34	-3	None	0.006	0.021	0.008	0.016	-0.5	-0.5	0.255	0.566	0.393	0.541	None	0.047	18.734	1.5	-0.639
testneg_6164	0.12	-3	-0.622	-3	25.436	0.013	0.739	0.0	0.016	-0.5	-0.5	0.139	0.289	0.369	0.057	0.04	0.361	45.402	1.0	0.184
testneg_6165	0.847	-3	0.341	-3	10.0	0.682	0.006	0.198	0.031	-0.5	-0.5	0.706	0.704	0.309	0.584	0.014	0.754	17.248	1.0	None
testneg_6166	1.765	-3	2.86	-3	10.0	0.035	0.0	0.094	0.0	-0.5	-0.5	0.79	0.208	0.141	0.393	0.064	0.0	None	1.0	None
testneg_6167	-0.539	-3	0.29	-3	14.451	0.011	0.033	0.075	0.061	-0.5	-0.5	0.825	0.768	0.259	0.119	0.022	0.027	37.414	1.0	-0.027
testneg_6168	0.23	-3	0.614	-3	10.833	0.087	0.498	0.71	0.058	-0.5	-0.5	0.851	0.165	0.217	0.203	0.0	0.327	28.312	1.0	-0.829
testneg_6169	3.66	-3	3.981	-3	None	0.026	0.006	0.038	0.0	-0.5	-0.5	0.19	0.17	0.363	0.321	0.011	0.0	None	1.0	None
testneg_6170	2.731	-3	2.116	-3	23.796	0.012	0.019	0.0	0.0	-0.5	-0.5	0.627	0.322	0.113	0.321	0.036	0.06	36.544	1.0	-0.513
testneg_6171	0.645	-3	3.082	-3	36.422	0.041	0.0	0.019	0.0	-0.5	-0.5	0.736	0.123	0.215	0.487	None	None	None	1.0	-0.724
testneg_6172	0.209	0.209	-0.034	-0.272	18.889	0.719	None	0.0	None	-0.5	-0.5	0.685	0.146	0.295	0.722	0.076	0.014	None	1.5	None
testneg_6173	-0.019	-0.019	2.866	-3	None	0.073	0.017	0.068	0.0	-0.5	-0.5	0.554	0.17	0.182	0.622	None	0.138	43.554	1.5	-0.597
testneg_6174	1.133	-3	0.303	-3	10.272	0.033	0.012	0.0	0.026	-0.5	-0.5	0.17	0.498	0.454	0.313	0.001	0.913	29.451	1.0	1.851
testneg_6175	-0.169	-3	-0.3	-3	42.583	0.025	0.0	0.025	0.022	-0.5	-0.5	0.595	0.123	0.209	0.737	None	None	None	None	None
testneg_6176	3.93	-3	0.4	-3	12.292	0.037	0.046	0.013	0.045	-0.5	-0.5	0.216	None	0.564	0.877	0.002	0.823	51.509	1.0	-0.281
testneg_6177	0.843	0.155	0.784	-3	None	0.031	0.019	0.006	0.013	-0.5	-0.5	0.605	0.41	0.423	0.273	0.027	None	39.22	1.5	-0.112
testneg_6178	3.476	-3	1.089	-3	14.5	0.006	0.16	0.009	0.013	-0.5	-0.5	0.768	0.686	0.239	0.515	0.122	None	32.142	1.0	0.669
testneg_6179	0.085	-3	1.124	-3	22.648	0.013	0.034	0.006	0.016	-0.5	-0.5	0.58	0.139	0.213	0.789	None	None	67.396	1.333	None
testneg_6180	0.474	-3	0.89	-3	None	0.006	0.0	0.0	0.006	-0.5	-0.5	0.123	0.592	0.795	0.261	None	0.808	23.096	1.0	0.015
testneg_6181	2.203	-3	-0.395	-0.472	18.889	0.0	0.006	0.036	0.029	-0.5	-0.5	0.739	0.188	0.301	0.504	0.033	0.033	50.626	1.5	0.205
testneg_6182	3.977	-3	3.099	-3	17.218	0.025	0.025	0.006	0.0	-0.5	-0.5	0.169	0.112	1.296	1.104	None	None	None	1.5	2.421
testneg_6183	0.832	-3	0.629	-3	12.292	0.028	0.034	0.059	0.009	-0.5	-0.5	0.612	0.685	0.242	0.152	0.0	None	17.908	1.0	None
testneg_6184	1.933	-3	1.853	-3	18.529	0.025	0.023	0.0	0.019	-0.5	-0.5	0.673	0.18	0.054	0.738	0.0	0.071	31.875	1.5	-0.998
testneg_6185	0.394	-3	4.329	-3	20.833	0.02	0.034	0.02	0.0	-0.5	-0.5	0.528	0.476	0.253	0.082	0.02	0.0	58.24	1.5	1.155
testneg_6186	0.818	-3	-0.017	-3	20.97	0.68	0.0	0.006	0.0	-0.5	-0.5	0.707	0.112	0.231	0.786	0.001	0.0	None	1.5	None
testneg_6187	2.676	-3	0.739	-3	None	0.052	0.056	0.048	0.006	-0.5	-0.5	0.112	0.153	0.411	0.588	0.0	0.0	None	1.0	None
testneg_6188	-0.349	-3	-0.44	-3	17.738	0.086	0.016	0.013	0.006	-0.5	-0.5	0.542	0.112	0.699	0.593	None	0.315	51.675	1.0	None
testneg_6189	1.115	-3	-0.575	-3	19.437	0.025	0.111	0.035	0.066	-0.5	-0.5	0.485	0.648	0.516	0.059	0.162	None	31.183	1.0	1.239
testneg_6190	0.388	-3	-0.073	-3	17.218	0.006	0.094	0.0	0.006	-0.5	-0.5	0.112	0.197	0.383	0.366	0.033	0.024	44.5	1.333	-0.555
testneg_6191	0.488	-3	2.761	-3	20.29	0.008	0.065	0.006	0.029	-0.5	-0.5	0.623	0.333	0.325	0.35	0.002	0.002	70.813	1.0	None
testneg_6192	2.023	-3	-0.406	-3	19.204	0.05	0.028	0.031	0.047	-0.5	-0.5	0.699	0.57	0.148	0.211	None	0.0	27.428	1.0	None
testneg_6193	-0.205	-3	0.167	-3	18.333	0.038	0.806	0.0	0.05	-0.5	-0.5	0.112	0.27	1.13	0.284	0.027	0.066	35.721	1.5	0.184
testneg_6194	4.134	-3	0.2	-3	4.722	0.108	0.094	0.016	0.013	-0.5	-0.5	0.4	None	0.348	0.239	0.05	0.466	47.739	1.0	None
testneg_6195	0.976	0.626	0.312	-3	12.791	0.035	0.0	0.006	0.0	-0.5	-0.5	0.542	0.123	0.499	0.987	0.092	0.772	27.965	1.0	-0.196
testneg_6196	1.712	-3	-0.179	-3	17.218	0.029	0.017	0.016	0.008	-0.5	-0.5	0.568	0.153	0.258	0.337	0.002	0.465	49.899	1.0	None
testneg_6197	3.249	-3	1.036	-3	10.0	0.061	0.008	0.015	0.0	-0.5	-0.5	0.739	0.743	0.297	0.574	0.145	0.912	19.665	1.0	0.268
testneg_6198	0.782	-3	-0.396	-3	24.167	0.013	0.008	0.02	0.013	-0.5	-0.5	0.625	0.123	0.311	0.548	None	0.0	58.98	1.5	-0.048
testneg_6199	3.002	-3	2.175	-3	35.029	0.068	0.026	0.026	0.008	-0.5	-0.5	0.123	0.443	0.731	0.438	0.0	0.401	27.803	1.0	-0.703
testneg_6200	0.431	-3	3.104	-3	18.333	0.021	0.107	0.009	0.0	-0.5	-0.5	0.386	0.313	1.157	0.763	0.069	0.056	41.301	1.5	-0.85
testneg_6201	0.145	-3	-0.578	-3	19.724	0.054	0.058	0.021	0.017	-0.5	-0.5	0.499	0.394	0.627	0.309	0.05	0.008	40.096	1.5	0.458
testneg_6202	2.119	-3	-0.529	-3	17.218	0.032	0.025	0.006	0.015	-0.5	-0.5	0.144	0.494	0.221	0.394	None	0.607	47.281	1.0	1.64
testneg_6203	-0.397	-3	0.578	-3	24.067	0.0	0.03	0.006	0.013	-0.5	-0.5	0.706	0.218	0.148	1.498	None	0.017	47.979	1.333	0.057
testneg_6204	0.418	-3	0.785	-3	19.421	0.0	0.098	0.009	0.022	-0.5	-0.5	0.659	0.662	0.422	0.254	None	0.0	75.153	1.5	1.935
testneg_6205	0.81	-3	0.347	-3	15.165	0.021	0.028	0.013	0.016	-0.5	-0.5	0.777	0.646	0.255	0.251	0.03	0.008	29.295	1.0	1.408
testneg_6206	0.379	-3	0.074	-3	10.81	0.024	0.006	0.028	0.009	-0.5	-0.5	0.671	0.612	0.195	0.2	0.001	0.024	35.816	1.5	0.733
testneg_6207	3.112	-3	0.445	-3	4.444	0.76	0.043	0.006	0.091	-0.5	-0.5	0.822	0.825	0.263	0.151	0.085	0.438	35.603	1.0	0.289
testneg_6208	0.469	-3	0.081	-3	19.444	0.031	0.102	0.112	0.028	-0.5	-0.5	0.744	0.765	0.134	0.223	0.072	0.287	32.65	1.0	-0.217
testneg_6209	3.659	-3	1.801	1.062	14.647	0.019	0.013	0.039	0.653	-0.5	-0.5	0.774	0.133	0.197	0.578	0.092	0.062	54.862	1.0	None
testneg_6210	0.677	-3	4.216	-3	7.005	0.069	0.77	0.029	0.051	-0.5	-0.5	0.476	0.251	0.113	0.135	0.084	0.444	18.751	1.0	None
testneg_6211	0.644	-3	0.296	-3	33.019	0.069	0.02	0.019	0.009	-0.5	-0.5	0.408	0.535	0.21	0.201	0.016	0.238	37.659	1.0	-1.99
testneg_6212	2.844	-3	3.146	-3	12.726	0.04	0.096	0.01	0.614	-0.5	-0.5	0.765	0.435	0.17	0.359	0.118	0.478	22.326	2.0	1.556
testneg_6213	1.103	-3	0.242	-3	10.417	0.006	0.082	0.029	0.042	-0.5	-0.5	0.711	0.794	0.249	0.585	0.008	0.112	None	1.5	-0.048
testneg_6214	1.424	0.867	-0.145	-3	15.387	0.009	0.045	0.043	0.013	-0.5	-0.5	0.631	0.598	0.085	1.064	0.03	0.509	36.9	1.0	-0.091
testneg_6215	-0.244	-3	2.999	-3	34.507	0.0	0.0	0.01	0.0	-0.5	-0.5	0.613	0.112	0.185	0.68	0.016	0.0	50.497	1.333	None
testneg_6216	0.933	0.214	0.242	-3	None	0.067	0.769	0.056	0.039	-0.5	-0.5	0.733	None	0.163	0.466	None	None	36.352	1.5	None
testneg_6217	0.658	-3	3.448	-3	27.822	0.11	0.04	0.048	0.034	-0.5	-0.5	0.774	0.197	0.433	0.244	0.003	0.01	53.822	1.5	None
testneg_6218	2.367	-3	2.32	-3	27.958	0.056	0.006	0.0	0.013	-0.5	-0.5	0.225	0.112	0.573	0.435	0.0	0.009	None	1.5	None
testneg_6219	3.423	-3	4.219	-3	None	0.013	0.058	0.0	0.066	-0.5	-0.5	0.398	0.199	0.325	0.288	None	None	41.475	1.0	0.12
testneg_6220	2.892	-3	0.953	-3	43.041	0.013	0.126	0.0	0.035	-0.5	-0.5	0.328	0.133	0.517	0.511	0.002	0.022	63.221	1.5	None
testneg_6221	3.145	-3	-0.204	-3	29.442	0.599	0.022	0.019	0.0	-0.5	-0.5	0.204	0.321	0.495	0.518	0.001	0.619	60.04	1.0	-1.146
testneg_6222	1.313	-3	3.191	0.062	10.417	0.767	0.096	0.026	0.049	-0.5	-0.5	0.682	0.602	0.719	0.222	0.001	0.184	44.553	1.0	0.247
testneg_6223	-0.401	-3	2.641	-3	None	0.006	0.044	0.019	0.019	-0.5	-0.5	0.166	0.161	0.778	0.564	None	0.505	38.08	1.0	-0.66
testneg_6224	-0.138	-3	-0.001	-3	26.578	0.031	0.073	0.025	0.068	-0.5	-0.5	0.238	0.554	0.302	0.182	0.003	0.0	None	1.0	-0.344
testneg_6225	2.605	-3	1.982	-3	12.292	0.008	0.081	0.09	0.686	-0.5	-0.5	0.706	0.734	0.119	0.559	0.068	0.836	15.309	1.0	0.247
testneg_6226	3.252	-3	2.475	-3	16.792	0.0	0.041	0.096	0.008	-0.5	-0.5	0.786	0.27	0.109	0.56	0.036	0.03	24.311	1.5	0.901
testneg_6227	1.421	1.421	4.04	1.421	None	0.041	0.044	0.017	0.013	-0.5	-0.5	0.775	0.693	0.075	0.103	0.0	0.309	None	1.0	0.5
testneg_6228	1.56	-3	0.721	-3	12.075	0.006	0.047	0.0	0.567	-0.5	-0.5	0.352	0.146	0.513	0.356	None	0.776	43.645	1.0	0.965
testneg_6229	0.076	-3	-0.079	-3	10.417	0.039	0.082	0.019	0.076	-0.5	-0.5	0.39	0.683	0.557	0.292	0.115	0.022	15.697	1.0	0.69
testneg_6230	0.279	-3	-0.418	-3	22.624	0.022	0.059	0.013	0.035	-0.5	-0.5	0.282	0.708	0.31	0.277	0.03	0.149	67.278	1.0	0.585
testneg_6231	0.552	-3	-0.3	-3	10.417	0.023	0.029	0.016	0.013	-0.5	-0.5	0.783	0.502	0.331	0.43	0.03	0.618	17.591	1.0	None
testneg_6232	0.136	-3	-0.83	-3	None	0.068	0.032	0.037	0.008	-0.5	-0.5	0.594	0.306	0.4	0.471	0.0	None	45.467	1.5	2.463
testneg_6233	0.628	-3	0.047	-3	16.855	0.041	0.031	0.063	0.0	-0.5	-0.5	0.685	0.806	0.093	0.284	0.009	0.733	44.945	1.0	-1.589
testneg_6234	1.875	-3	2.407	-0.132	17.778	0.0	0.699	0.0	0.025	-0.5	-0.5	0.146	0.219	0.516	0.598	0.026	0.0	None	1.5	None
testneg_6235	-0.818	-3	-0.903	-3	38.942	0.006	0.006	0.0	0.0	-0.5	-0.5	0.112	0.37	0.382	0.584	None	0.937	41.431	1.0	-0.386
testneg_6236	-0.057	-3	1.399	-3	None	0.039	0.024	0.0	0.0	-0.5	-0.5	0.233	0.632	0.683	0.167	None	None	35.388	1.5	None
testneg_6237	1.156	-3	4.25	-3	10.755	0.0	0.091	0.037	0.013	-0.5	-0.5	0.808	0.497	0.267	0.595	0.033	0.049	22.639	1.5	-0.513
testneg_6238	0.702	-3	0.93	-3	21.021	0.019	0.022	0.035	0.026	-0.5	-0.5	0.783	0.18	0.146	0.278	None	0.839	16.027	1.0	-0.196
testneg_6239	3.631	-3	1.08	-3	10.287	0.04	0.107	0.047	0.022	-0.5	-0.5	0.418	0.328	0.309	0.351	None	0.435	46.505	1.0	-0.724
testneg_6240	0.987	-3	0.026	-3	None	0.722	0.0	0.0	0.0	-0.5	-0.5	0.575	0.112	0.221	0.834	0.038	0.775	23.58	1.0	-0.027
testneg_6241	0.079	-3	3.196	-3	4.722	0.123	0.066	0.658	0.03	-0.5	-0.5	0.708	0.652	0.207	0.497	0.046	0.973	5.649	1.0	0.247
testneg_6242	1.432	-3	1.269	-3	None	0.006	0.0	0.063	0.0	-0.5	-0.5	0.728	0.283	0.072	0.696	0.021	None	67.499	1.5	None
testneg_6243	3.93	-3	0.298	-3	18.889	0.037	0.136	0.013	0.008	-0.5	-0.5	0.216	0.207	0.564	0.519	0.0	0.059	33.26	1.5	-0.998
testneg_6244	1.757	-3	1.224	-3	10.968	0.006	0.053	0.0	0.047	-0.5	-0.5	0.65	0.389	0.225	0.146	0.008	0.01	None	1.333	0.458
testneg_6245	1.073	-3	2.31	-3	None	0.11	0.006	0.087	0.0	-0.5	-0.5	0.693	0.67	0.116	0.063	0.013	0.004	None	1.5	0.986
testneg_6246	2.428	-3	-0.122	-3	None	None	0.006	None	0.036	-0.5	-0.5	0.227	0.165	0.43	1.152	0.001	0.012	53.554	1.0	None
testneg_6247	-0.272	-3	0.491	-3	12.312	0.035	0.529	0.069	0.0	-0.5	-0.5	0.707	0.331	0.177	0.346	0.096	0.064	46.199	1.5	-1.294
